fecha,pais,hemisferio,car_type,payment_method,evento_especial,demanda_pasajeros
2024-07-13,Brazil,S,train_express,card,0,106
2024-07-13,Brazil,S,train_express,digital_wallet,0,112
2024-07-14,Brazil,S,luxury_bus,cash,0,229
2024-07-14,Brazil,S,luxury_bus,card,0,221
2024-07-14,Brazil,S,luxury_bus,digital_wallet,0,232
2024-07-14,Brazil,S,tourist_van,cash,0,42
2024-07-14,Brazil,S,tourist_van,card,0,20
2024-07-14,Brazil,S,tourist_van,digital_wallet,0,23
2024-07-14,Brazil,S,train_express,cash,0,15
2024-07-14,Brazil,S,train_express,card,0,17
2024-07-14,Brazil,S,train_express,digital_wallet,0,37
2024-07-15,Brazil,S,luxury_bus,cash,0,269
2024-07-15,Brazil,S,luxury_bus,card,0,252
2024-07-15,Brazil,S,luxury_bus,digital_wallet,0,285
2024-07-15,Brazil,S,tourist_van,cash,0,63
2024-07-15,Brazil,S,tourist_van,card,0,47
2024-07-15,Brazil,S,tourist_van,digital_wallet,0,61
2024-07-15,Brazil,S,train_express,cash,0,60
2024-07-15,Brazil,S,train_express,card,0,63
2024-07-15,Brazil,S,train_express,digital_wallet,0,86
2024-07-16,Brazil,S,luxury_bus,cash,0,250
2024-07-16,Brazil,S,luxury_bus,card,0,273
2024-07-16,Brazil,S,luxury_bus,digital_wallet,0,258
2024-07-16,Brazil,S,tourist_van,cash,0,38
2024-07-16,Brazil,S,tourist_van,card,0,33
2024-07-16,Brazil,S,tourist_van,digital_wallet,0,48
2024-07-16,Brazil,S,train_express,cash,0,55
2024-07-16,Brazil,S,train_express,card,0,48
2024-07-16,Brazil,S,train_express,digital_wallet,0,76
2024-07-17,Brazil,S,luxury_bus,cash,0,259
2024-07-17,Brazil,S,luxury_bus,card,0,243
2024-07-17,Brazil,S,luxury_bus,digital_wallet,0,227
2024-07-17,Brazil,S,tourist_van,cash,0,55
2024-07-17,Brazil,S,tourist_van,card,0,64
2024-07-17,Brazil,S,tourist_van,digital_wallet,0,74
2024-07-17,Brazil,S,train_express,cash,0,50
2024-07-17,Brazil,S,train_express,card,0,73
2024-07-17,Brazil,S,train_express,digital_wallet,0,36
2024-07-18,Brazil,S,luxury_bus,cash,0,250
2024-07-18,Brazil,S,luxury_bus,card,0,242
2024-07-18,Brazil,S,luxury_bus,digital_wallet,0,264
2024-07-18,Brazil,S,tourist_van,cash,0,36
2024-07-18,Brazil,S,tourist_van,card,0,57
2024-07-18,Brazil,S,tourist_van,digital_wallet,0,37
2024-07-18,Brazil,S,train_express,cash,0,73
2024-07-18,Brazil,S,train_express,card,0,47
2024-07-18,Brazil,S,train_express,digital_wallet,0,57
2024-07-19,Brazil,S,luxury_bus,cash,0,273
2024-07-19,Brazil,S,luxury_bus,card,0,291
2024-07-19,Brazil,S,luxury_bus,digital_wallet,0,300
2024-07-19,Brazil,S,tourist_van,cash,0,102
2024-07-19,Brazil,S,tourist_van,card,0,115
2024-07-19,Brazil,S,tourist_van,digital_wallet,0,120
2024-07-19,Brazil,S,train_express,cash,0,74
2024-07-19,Brazil,S,train_express,card,0,113
2024-07-19,Brazil,S,train_express,digital_wallet,0,100
2024-07-20,Brazil,S,luxury_bus,cash,0,285
2024-07-20,Brazil,S,luxury_bus,card,0,303
2024-07-20,Brazil,S,luxury_bus,digital_wallet,0,308
2024-07-20,Brazil,S,tourist_van,cash,0,100
2024-07-20,Brazil,S,tourist_van,card,0,120
2024-07-20,Brazil,S,tourist_van,digital_wallet,0,113
2024-07-20,Brazil,S,train_express,cash,0,100
2024-07-20,Brazil,S,train_express,card,0,129
2024-07-20,Brazil,S,train_express,digital_wallet,0,115
2024-07-21,Brazil,S,luxury_bus,cash,0,222
2024-07-21,Brazil,S,luxury_bus,card,0,231
2024-07-21,Brazil,S,luxury_bus,digital_wallet,0,245
2024-07-21,Brazil,S,tourist_van,cash,0,12
2024-07-21,Brazil,S,tourist_van,card,0,17
2024-07-21,Brazil,S,tourist_van,digital_wallet,0,39
2024-07-21,Brazil,S,train_express,cash,0,19
2024-07-21,Brazil,S,train_express,card,0,31
2024-07-21,Brazil,S,train_express,digital_wallet,0,37
2024-07-22,Brazil,S,luxury_bus,cash,0,239
2024-07-22,Brazil,S,luxury_bus,card,0,249
2024-07-22,Brazil,S,luxury_bus,digital_wallet,0,269
2024-07-22,Brazil,S,tourist_van,cash,0,51
2024-07-22,Brazil,S,tourist_van,card,0,28
2024-07-22,Brazil,S,tourist_van,digital_wallet,0,46
2024-07-22,Brazil,S,train_express,cash,0,62
2024-07-22,Brazil,S,train_express,card,0,67
2024-07-22,Brazil,S,train_express,digital_wallet,0,53
2024-07-23,Brazil,S,luxury_bus,cash,0,260
2024-07-23,Brazil,S,luxury_bus,card,0,250
2024-07-23,Brazil,S,luxury_bus,digital_wallet,0,265
2024-07-23,Brazil,S,tourist_van,cash,0,69
2024-07-23,Brazil,S,tourist_van,card,0,61
2024-07-23,Brazil,S,tourist_van,digital_wallet,0,51
2024-07-23,Brazil,S,train_express,cash,0,57
2024-07-23,Brazil,S,train_express,card,0,63
2024-07-23,Brazil,S,train_express,digital_wallet,0,52
2024-07-24,Brazil,S,luxury_bus,cash,0,264
2024-07-24,Brazil,S,luxury_bus,card,0,259
2024-07-24,Brazil,S,luxury_bus,digital_wallet,0,271
2024-07-24,Brazil,S,tourist_van,cash,0,60
2024-07-24,Brazil,S,tourist_van,card,0,46
2024-07-24,Brazil,S,tourist_van,digital_wallet,0,69
2024-07-24,Brazil,S,train_express,cash,0,58
2024-07-24,Brazil,S,train_express,card,0,50
2024-07-24,Brazil,S,train_express,digital_wallet,0,36
2024-07-25,Brazil,S,luxury_bus,cash,0,257
2024-07-25,Brazil,S,luxury_bus,card,0,276
2024-07-25,Brazil,S,luxury_bus,digital_wallet,0,222
2024-07-25,Brazil,S,tourist_van,cash,0,20
2024-07-25,Brazil,S,tourist_van,card,0,61
2024-07-25,Brazil,S,tourist_van,digital_wallet,0,55
2024-07-25,Brazil,S,train_express,cash,0,60
2024-07-25,Brazil,S,train_express,card,0,46
2024-07-25,Brazil,S,train_express,digital_wallet,0,26
2024-07-26,Brazil,S,luxury_bus,cash,0,284
2024-07-26,Brazil,S,luxury_bus,card,0,328
2024-07-26,Brazil,S,luxury_bus,digital_wallet,0,304
2024-07-26,Brazil,S,tourist_van,cash,0,87
2024-07-26,Brazil,S,tourist_van,card,0,76
2024-07-26,Brazil,S,tourist_van,digital_wallet,0,85
2024-07-26,Brazil,S,train_express,cash,0,105
2024-07-26,Brazil,S,train_express,card,0,104
2024-07-26,Brazil,S,train_express,digital_wallet,0,119
2024-07-27,Brazil,S,luxury_bus,cash,0,285
2024-07-27,Brazil,S,luxury_bus,card,0,292
2024-07-27,Brazil,S,luxury_bus,digital_wallet,0,306
2024-07-27,Brazil,S,tourist_van,cash,0,85
2024-07-27,Brazil,S,tourist_van,card,0,97
2024-07-27,Brazil,S,tourist_van,digital_wallet,0,97
2024-07-27,Brazil,S,train_express,cash,0,91
2024-07-27,Brazil,S,train_express,card,0,101
2024-07-27,Brazil,S,train_express,digital_wallet,0,96
2024-07-28,Brazil,S,luxury_bus,cash,0,246
2024-07-28,Brazil,S,luxury_bus,card,0,230
2024-07-28,Brazil,S,luxury_bus,digital_wallet,0,226
2024-07-28,Brazil,S,tourist_van,cash,0,21
2024-07-28,Brazil,S,tourist_van,card,0,30
2024-07-28,Brazil,S,tourist_van,digital_wallet,0,29
2024-07-28,Brazil,S,train_express,cash,0,10
2024-07-28,Brazil,S,train_express,card,0,4
2024-07-28,Brazil,S,train_express,digital_wallet,0,2
2024-07-29,Brazil,S,luxury_bus,cash,0,276
2024-07-29,Brazil,S,luxury_bus,card,0,249
2024-07-29,Brazil,S,luxury_bus,digital_wallet,0,262
2024-07-29,Brazil,S,tourist_van,cash,0,55
2024-07-29,Brazil,S,tourist_van,card,0,63
2024-07-29,Brazil,S,tourist_van,digital_wallet,0,51
2024-07-29,Brazil,S,train_express,cash,0,36
2024-07-29,Brazil,S,train_express,card,0,40
2024-07-29,Brazil,S,train_express,digital_wallet,0,48
2024-07-30,Brazil,S,luxury_bus,cash,0,235
2024-07-30,Brazil,S,luxury_bus,card,0,244
2024-07-30,Brazil,S,luxury_bus,digital_wallet,0,265
2024-07-30,Brazil,S,tourist_van,cash,0,48
2024-07-30,Brazil,S,tourist_van,card,0,46
2024-07-30,Brazil,S,tourist_van,digital_wallet,0,79
2024-07-30,Brazil,S,train_express,cash,0,62
2024-07-30,Brazil,S,train_express,card,0,49
2024-07-30,Brazil,S,train_express,digital_wallet,0,59
2024-07-31,Brazil,S,luxury_bus,cash,0,230
2024-07-31,Brazil,S,luxury_bus,card,0,256
2024-07-31,Brazil,S,luxury_bus,digital_wallet,0,246
2024-07-31,Brazil,S,tourist_van,cash,0,50
2024-07-31,Brazil,S,tourist_van,card,0,56
2024-07-31,Brazil,S,tourist_van,digital_wallet,0,69
2024-07-31,Brazil,S,train_express,cash,0,31
2024-07-31,Brazil,S,train_express,card,0,40
2024-07-31,Brazil,S,train_express,digital_wallet,0,51
2024-08-01,Brazil,S,luxury_bus,cash,0,353
2024-08-01,Brazil,S,luxury_bus,card,0,349
2024-08-01,Brazil,S,luxury_bus,digital_wallet,0,382
2024-08-01,Brazil,S,tourist_van,cash,0,65
2024-08-01,Brazil,S,tourist_van,card,0,62
2024-08-01,Brazil,S,tourist_van,digital_wallet,0,64
2024-08-01,Brazil,S,train_express,cash,0,91
2024-08-01,Brazil,S,train_express,card,0,69
2024-08-01,Brazil,S,train_express,digital_wallet,0,61
2024-08-02,Brazil,S,luxury_bus,cash,0,397
2024-08-02,Brazil,S,luxury_bus,card,0,421
2024-08-02,Brazil,S,luxury_bus,digital_wallet,0,432
2024-08-02,Brazil,S,tourist_van,cash,0,127
2024-08-02,Brazil,S,tourist_van,card,0,123
2024-08-02,Brazil,S,tourist_van,digital_wallet,0,126
2024-08-02,Brazil,S,train_express,cash,0,143
2024-08-02,Brazil,S,train_express,card,0,145
2024-08-02,Brazil,S,train_express,digital_wallet,0,130
2024-08-03,Brazil,S,luxury_bus,cash,0,379
2024-08-03,Brazil,S,luxury_bus,card,0,416
2024-08-03,Brazil,S,luxury_bus,digital_wallet,0,406
2024-08-03,Brazil,S,tourist_van,cash,0,107
2024-08-03,Brazil,S,tourist_van,card,0,121
2024-08-03,Brazil,S,tourist_van,digital_wallet,0,130
2024-08-03,Brazil,S,train_express,cash,0,119
2024-08-03,Brazil,S,train_express,card,0,124
2024-08-03,Brazil,S,train_express,digital_wallet,0,117
2024-08-04,Brazil,S,luxury_bus,cash,0,335
2024-08-04,Brazil,S,luxury_bus,card,0,331
2024-08-04,Brazil,S,luxury_bus,digital_wallet,0,314
2024-08-04,Brazil,S,tourist_van,cash,0,55
2024-08-04,Brazil,S,tourist_van,card,0,39
2024-08-04,Brazil,S,tourist_van,digital_wallet,0,45
2024-08-04,Brazil,S,train_express,cash,0,45
2024-08-04,Brazil,S,train_express,card,0,48
2024-08-04,Brazil,S,train_express,digital_wallet,0,49
2024-08-05,Brazil,S,luxury_bus,cash,0,351
2024-08-05,Brazil,S,luxury_bus,card,0,371
2024-08-05,Brazil,S,luxury_bus,digital_wallet,0,363
2024-08-05,Brazil,S,tourist_van,cash,0,91
2024-08-05,Brazil,S,tourist_van,card,0,88
2024-08-05,Brazil,S,tourist_van,digital_wallet,0,94
2024-08-05,Brazil,S,train_express,cash,0,66
2024-08-05,Brazil,S,train_express,card,0,93
2024-08-05,Brazil,S,train_express,digital_wallet,0,79
2024-08-06,Brazil,S,luxury_bus,cash,0,375
2024-08-06,Brazil,S,luxury_bus,card,0,375
2024-08-06,Brazil,S,luxury_bus,digital_wallet,0,372
2024-08-06,Brazil,S,tourist_van,cash,0,65
2024-08-06,Brazil,S,tourist_van,card,0,89
2024-08-06,Brazil,S,tourist_van,digital_wallet,0,82
2024-08-06,Brazil,S,train_express,cash,0,60
2024-08-06,Brazil,S,train_express,card,0,72
2024-08-06,Brazil,S,train_express,digital_wallet,0,63
2024-08-07,Brazil,S,luxury_bus,cash,0,350
2024-08-07,Brazil,S,luxury_bus,card,0,377
2024-08-07,Brazil,S,luxury_bus,digital_wallet,0,349
2024-08-07,Brazil,S,tourist_van,cash,0,62
2024-08-07,Brazil,S,tourist_van,card,0,102
2024-08-07,Brazil,S,tourist_van,digital_wallet,0,72
2024-08-07,Brazil,S,train_express,cash,0,86
2024-08-07,Brazil,S,train_express,card,0,91
2024-08-07,Brazil,S,train_express,digital_wallet,0,87
2024-08-08,Brazil,S,luxury_bus,cash,0,369
2024-08-08,Brazil,S,luxury_bus,card,0,366
2024-08-08,Brazil,S,luxury_bus,digital_wallet,0,373
2024-08-08,Brazil,S,tourist_van,cash,0,75
2024-08-08,Brazil,S,tourist_van,card,0,86
2024-08-08,Brazil,S,tourist_van,digital_wallet,0,75
2024-08-08,Brazil,S,train_express,cash,0,76
2024-08-08,Brazil,S,train_express,card,0,100
2024-08-08,Brazil,S,train_express,digital_wallet,0,72
2024-08-09,Brazil,S,luxury_bus,cash,0,407
2024-08-09,Brazil,S,luxury_bus,card,0,427
2024-08-09,Brazil,S,luxury_bus,digital_wallet,0,428
2024-08-09,Brazil,S,tourist_van,cash,0,121
2024-08-09,Brazil,S,tourist_van,card,0,118
2024-08-09,Brazil,S,tourist_van,digital_wallet,0,135
2024-08-09,Brazil,S,train_express,cash,0,121
2024-08-09,Brazil,S,train_express,card,0,146
2024-08-09,Brazil,S,train_express,digital_wallet,0,142
2024-08-10,Brazil,S,luxury_bus,cash,0,421
2024-08-10,Brazil,S,luxury_bus,card,0,410
2024-08-10,Brazil,S,luxury_bus,digital_wallet,0,410
2024-08-10,Brazil,S,tourist_van,cash,0,122
2024-08-10,Brazil,S,tourist_van,card,0,146
2024-08-10,Brazil,S,tourist_van,digital_wallet,0,130
2024-08-10,Brazil,S,train_express,cash,0,109
2024-08-10,Brazil,S,train_express,card,0,114
2024-08-10,Brazil,S,train_express,digital_wallet,0,137
2024-08-11,Brazil,S,luxury_bus,cash,0,335
2024-08-11,Brazil,S,luxury_bus,card,0,332
2024-08-11,Brazil,S,luxury_bus,digital_wallet,0,348
2024-08-11,Brazil,S,tourist_van,cash,0,47
2024-08-11,Brazil,S,tourist_van,card,0,48
2024-08-11,Brazil,S,tourist_van,digital_wallet,0,59
2024-08-11,Brazil,S,train_express,cash,0,74
2024-08-11,Brazil,S,train_express,card,0,43
2024-08-11,Brazil,S,train_express,digital_wallet,0,37
2024-08-12,Brazil,S,luxury_bus,cash,0,355
2024-08-12,Brazil,S,luxury_bus,card,0,373
2024-08-12,Brazil,S,luxury_bus,digital_wallet,0,354
2024-08-12,Brazil,S,tourist_van,cash,0,73
2024-08-12,Brazil,S,tourist_van,card,0,74
2024-08-12,Brazil,S,tourist_van,digital_wallet,0,97
2024-08-12,Brazil,S,train_express,cash,0,92
2024-08-12,Brazil,S,train_express,card,0,59
2024-08-12,Brazil,S,train_express,digital_wallet,0,97
2024-08-13,Brazil,S,luxury_bus,cash,0,352
2024-08-13,Brazil,S,luxury_bus,card,0,369
2024-08-13,Brazil,S,luxury_bus,digital_wallet,0,357
2024-08-13,Brazil,S,tourist_van,cash,0,73
2024-08-13,Brazil,S,tourist_van,card,0,66
2024-08-13,Brazil,S,tourist_van,digital_wallet,0,98
2024-08-13,Brazil,S,train_express,cash,0,76
2024-08-13,Brazil,S,train_express,card,0,81
2024-08-13,Brazil,S,train_express,digital_wallet,0,65
2024-08-14,Brazil,S,luxury_bus,cash,0,350
2024-08-14,Brazil,S,luxury_bus,card,0,362
2024-08-14,Brazil,S,luxury_bus,digital_wallet,0,373
2024-08-14,Brazil,S,tourist_van,cash,0,76
2024-08-14,Brazil,S,tourist_van,card,0,90
2024-08-14,Brazil,S,tourist_van,digital_wallet,0,79
2024-08-14,Brazil,S,train_express,cash,0,78
2024-08-14,Brazil,S,train_express,card,0,84
2024-08-14,Brazil,S,train_express,digital_wallet,0,79
2024-08-15,Brazil,S,luxury_bus,cash,0,378
2024-08-15,Brazil,S,luxury_bus,card,0,374
2024-08-15,Brazil,S,luxury_bus,digital_wallet,0,403
2024-08-15,Brazil,S,tourist_van,cash,0,87
2024-08-15,Brazil,S,tourist_van,card,0,94
2024-08-15,Brazil,S,tourist_van,digital_wallet,0,113
2024-08-15,Brazil,S,train_express,cash,0,99
2024-08-15,Brazil,S,train_express,card,0,71
2024-08-15,Brazil,S,train_express,digital_wallet,0,113
2024-08-16,Brazil,S,luxury_bus,cash,0,390
2024-08-16,Brazil,S,luxury_bus,card,0,433
2024-08-16,Brazil,S,luxury_bus,digital_wallet,0,423
2024-08-16,Brazil,S,tourist_van,cash,0,129
2024-08-16,Brazil,S,tourist_van,card,0,153
2024-08-16,Brazil,S,tourist_van,digital_wallet,0,143
2024-08-16,Brazil,S,train_express,cash,0,113
2024-08-16,Brazil,S,train_express,card,0,120
2024-08-16,Brazil,S,train_express,digital_wallet,0,139
2024-08-17,Brazil,S,luxury_bus,cash,0,404
2024-08-17,Brazil,S,luxury_bus,card,0,430
2024-08-17,Brazil,S,luxury_bus,digital_wallet,0,416
2024-08-17,Brazil,S,tourist_van,cash,0,107
2024-08-17,Brazil,S,tourist_van,card,0,130
2024-08-17,Brazil,S,tourist_van,digital_wallet,0,139
2024-08-17,Brazil,S,train_express,cash,0,119
2024-08-17,Brazil,S,train_express,card,0,123
2024-08-17,Brazil,S,train_express,digital_wallet,0,155
2024-08-18,Brazil,S,luxury_bus,cash,0,335
2024-08-18,Brazil,S,luxury_bus,card,0,310
2024-08-18,Brazil,S,luxury_bus,digital_wallet,0,348
2024-08-18,Brazil,S,tourist_van,cash,0,48
2024-08-18,Brazil,S,tourist_van,card,0,46
2024-08-18,Brazil,S,tourist_van,digital_wallet,0,46
2024-08-18,Brazil,S,train_express,cash,0,46
2024-08-18,Brazil,S,train_express,card,0,68
2024-08-18,Brazil,S,train_express,digital_wallet,0,54
2024-08-19,Brazil,S,luxury_bus,cash,0,370
2024-08-19,Brazil,S,luxury_bus,card,0,364
2024-08-19,Brazil,S,luxury_bus,digital_wallet,0,388
2024-08-19,Brazil,S,tourist_van,cash,0,88
2024-08-19,Brazil,S,tourist_van,card,0,90
2024-08-19,Brazil,S,tourist_van,digital_wallet,0,81
2024-08-19,Brazil,S,train_express,cash,0,90
2024-08-19,Brazil,S,train_express,card,0,83
2024-08-19,Brazil,S,train_express,digital_wallet,0,74
2024-08-20,Brazil,S,luxury_bus,cash,0,371
2024-08-20,Brazil,S,luxury_bus,card,0,392
2024-08-20,Brazil,S,luxury_bus,digital_wallet,0,369
2024-08-20,Brazil,S,tourist_van,cash,0,93
2024-08-20,Brazil,S,tourist_van,card,0,92
2024-08-20,Brazil,S,tourist_van,digital_wallet,0,85
2024-08-20,Brazil,S,train_express,cash,0,98
2024-08-20,Brazil,S,train_express,card,0,52
2024-08-20,Brazil,S,train_express,digital_wallet,0,56
2024-08-21,Brazil,S,luxury_bus,cash,0,388
2024-08-21,Brazil,S,luxury_bus,card,0,359
2024-08-21,Brazil,S,luxury_bus,digital_wallet,0,368
2024-08-21,Brazil,S,tourist_van,cash,0,99
2024-08-21,Brazil,S,tourist_van,card,0,80
2024-08-21,Brazil,S,tourist_van,digital_wallet,0,98
2024-08-21,Brazil,S,train_express,cash,0,73
2024-08-21,Brazil,S,train_express,card,0,85
2024-08-21,Brazil,S,train_express,digital_wallet,0,79
2024-08-22,Brazil,S,luxury_bus,cash,0,385
2024-08-22,Brazil,S,luxury_bus,card,0,364
2024-08-22,Brazil,S,luxury_bus,digital_wallet,0,355
2024-08-22,Brazil,S,tourist_van,cash,0,72
2024-08-22,Brazil,S,tourist_van,card,0,73
2024-08-22,Brazil,S,tourist_van,digital_wallet,0,70
2024-08-22,Brazil,S,train_express,cash,0,70
2024-08-22,Brazil,S,train_express,card,0,91
2024-08-22,Brazil,S,train_express,digital_wallet,0,95
2024-08-23,Brazil,S,luxury_bus,cash,0,412
2024-08-23,Brazil,S,luxury_bus,card,0,414
2024-08-23,Brazil,S,luxury_bus,digital_wallet,0,415
2024-08-23,Brazil,S,tourist_van,cash,0,93
2024-08-23,Brazil,S,tourist_van,card,0,138
2024-08-23,Brazil,S,tourist_van,digital_wallet,0,125
2024-08-23,Brazil,S,train_express,cash,0,136
2024-08-23,Brazil,S,train_express,card,0,116
2024-08-23,Brazil,S,train_express,digital_wallet,0,126
2024-08-24,Brazil,S,luxury_bus,cash,0,406
2024-08-24,Brazil,S,luxury_bus,card,0,428
2024-08-24,Brazil,S,luxury_bus,digital_wallet,0,444
2024-08-24,Brazil,S,tourist_van,cash,0,102
2024-08-24,Brazil,S,tourist_van,card,0,129
2024-08-24,Brazil,S,tourist_van,digital_wallet,0,116
2024-08-24,Brazil,S,train_express,cash,0,128
2024-08-24,Brazil,S,train_express,card,0,125
2024-08-24,Brazil,S,train_express,digital_wallet,0,132
2024-08-25,Brazil,S,luxury_bus,cash,0,335
2024-08-25,Brazil,S,luxury_bus,card,0,338
2024-08-25,Brazil,S,luxury_bus,digital_wallet,0,335
2024-08-25,Brazil,S,tourist_van,cash,0,36
2024-08-25,Brazil,S,tourist_van,card,0,49
2024-08-25,Brazil,S,tourist_van,digital_wallet,0,39
2024-08-25,Brazil,S,train_express,cash,0,58
2024-08-25,Brazil,S,train_express,card,0,49
2024-08-25,Brazil,S,train_express,digital_wallet,0,36
2024-08-26,Brazil,S,luxury_bus,cash,0,396
2024-08-26,Brazil,S,luxury_bus,card,0,387
2024-08-26,Brazil,S,luxury_bus,digital_wallet,0,396
2024-08-26,Brazil,S,tourist_van,cash,0,74
2024-08-26,Brazil,S,tourist_van,card,0,68
2024-08-26,Brazil,S,tourist_van,digital_wallet,0,88
2024-08-26,Brazil,S,train_express,cash,0,91
2024-08-26,Brazil,S,train_express,card,0,80
2024-08-26,Brazil,S,train_express,digital_wallet,0,53
2024-08-27,Brazil,S,luxury_bus,cash,0,355
2024-08-27,Brazil,S,luxury_bus,card,0,372
2024-08-27,Brazil,S,luxury_bus,digital_wallet,0,359
2024-08-27,Brazil,S,tourist_van,cash,0,62
2024-08-27,Brazil,S,tourist_van,card,0,75
2024-08-27,Brazil,S,tourist_van,digital_wallet,0,39
2024-08-27,Brazil,S,train_express,cash,0,71
2024-08-27,Brazil,S,train_express,card,0,73
2024-08-27,Brazil,S,train_express,digital_wallet,0,82
2024-08-28,Brazil,S,luxury_bus,cash,0,374
2024-08-28,Brazil,S,luxury_bus,card,0,372
2024-08-28,Brazil,S,luxury_bus,digital_wallet,0,378
2024-08-28,Brazil,S,tourist_van,cash,0,76
2024-08-28,Brazil,S,tourist_van,card,0,61
2024-08-28,Brazil,S,tourist_van,digital_wallet,0,79
2024-08-28,Brazil,S,train_express,cash,0,68
2024-08-28,Brazil,S,train_express,card,0,62
2024-08-28,Brazil,S,train_express,digital_wallet,0,85
2024-08-29,Brazil,S,luxury_bus,cash,0,350
2024-08-29,Brazil,S,luxury_bus,card,0,375
2024-08-29,Brazil,S,luxury_bus,digital_wallet,0,352
2024-08-29,Brazil,S,tourist_van,cash,0,75
2024-08-29,Brazil,S,tourist_van,card,0,71
2024-08-29,Brazil,S,tourist_van,digital_wallet,0,92
2024-08-29,Brazil,S,train_express,cash,0,85
2024-08-29,Brazil,S,train_express,card,0,68
2024-08-29,Brazil,S,train_express,digital_wallet,0,76
2024-08-30,Brazil,S,luxury_bus,cash,0,423
2024-08-30,Brazil,S,luxury_bus,card,0,440
2024-08-30,Brazil,S,luxury_bus,digital_wallet,0,416
2024-08-30,Brazil,S,tourist_van,cash,0,134
2024-08-30,Brazil,S,tourist_van,card,0,148
2024-08-30,Brazil,S,tourist_van,digital_wallet,0,145
2024-08-30,Brazil,S,train_express,cash,0,117
2024-08-30,Brazil,S,train_express,card,0,127
2024-08-30,Brazil,S,train_express,digital_wallet,0,128
2024-08-31,Brazil,S,luxury_bus,cash,0,411
2024-08-31,Brazil,S,luxury_bus,card,0,420
2024-08-31,Brazil,S,luxury_bus,digital_wallet,0,427
2024-08-31,Brazil,S,tourist_van,cash,0,124
2024-08-31,Brazil,S,tourist_van,card,0,163
2024-08-31,Brazil,S,tourist_van,digital_wallet,0,148
2024-08-31,Brazil,S,train_express,cash,0,125
2024-08-31,Brazil,S,train_express,card,0,108
2024-08-31,Brazil,S,train_express,digital_wallet,0,138
2024-09-01,Brazil,S,luxury_bus,cash,0,356
2024-09-01,Brazil,S,luxury_bus,card,0,332
2024-09-01,Brazil,S,luxury_bus,digital_wallet,0,363
2024-09-01,Brazil,S,tourist_van,cash,0,55
2024-09-01,Brazil,S,tourist_van,card,0,52
2024-09-01,Brazil,S,tourist_van,digital_wallet,0,36
2024-09-01,Brazil,S,train_express,cash,0,66
2024-09-01,Brazil,S,train_express,card,0,38
2024-09-01,Brazil,S,train_express,digital_wallet,0,41
2024-09-02,Brazil,S,luxury_bus,cash,0,345
2024-09-02,Brazil,S,luxury_bus,card,0,378
2024-09-02,Brazil,S,luxury_bus,digital_wallet,0,374
2024-09-02,Brazil,S,tourist_van,cash,0,78
2024-09-02,Brazil,S,tourist_van,card,0,87
2024-09-02,Brazil,S,tourist_van,digital_wallet,0,86
2024-09-02,Brazil,S,train_express,cash,0,74
2024-09-02,Brazil,S,train_express,card,0,69
2024-09-02,Brazil,S,train_express,digital_wallet,0,58
2024-09-03,Brazil,S,luxury_bus,cash,0,365
2024-09-03,Brazil,S,luxury_bus,card,0,351
2024-09-03,Brazil,S,luxury_bus,digital_wallet,0,369
2024-09-03,Brazil,S,tourist_van,cash,0,76
2024-09-03,Brazil,S,tourist_van,card,0,73
2024-09-03,Brazil,S,tourist_van,digital_wallet,0,91
2024-09-03,Brazil,S,train_express,cash,0,66
2024-09-03,Brazil,S,train_express,card,0,56
2024-09-03,Brazil,S,train_express,digital_wallet,0,75
2024-09-04,Brazil,S,luxury_bus,cash,0,358
2024-09-04,Brazil,S,luxury_bus,card,0,369
2024-09-04,Brazil,S,luxury_bus,digital_wallet,0,356
2024-09-04,Brazil,S,tourist_van,cash,0,83
2024-09-04,Brazil,S,tourist_van,card,0,67
2024-09-04,Brazil,S,tourist_van,digital_wallet,0,66
2024-09-04,Brazil,S,train_express,cash,0,86
2024-09-04,Brazil,S,train_express,card,0,78
2024-09-04,Brazil,S,train_express,digital_wallet,0,64
2024-09-05,Brazil,S,luxury_bus,cash,0,356
2024-09-05,Brazil,S,luxury_bus,card,0,363
2024-09-05,Brazil,S,luxury_bus,digital_wallet,0,354
2024-09-05,Brazil,S,tourist_van,cash,0,75
2024-09-05,Brazil,S,tourist_van,card,0,75
2024-09-05,Brazil,S,tourist_van,digital_wallet,0,67
2024-09-05,Brazil,S,train_express,cash,0,86
2024-09-05,Brazil,S,train_express,card,0,66
2024-09-05,Brazil,S,train_express,digital_wallet,0,93
2024-09-06,Brazil,S,luxury_bus,cash,0,405
2024-09-06,Brazil,S,luxury_bus,card,0,414
2024-09-06,Brazil,S,luxury_bus,digital_wallet,0,429
2024-09-06,Brazil,S,tourist_van,cash,0,119
2024-09-06,Brazil,S,tourist_van,card,0,142
2024-09-06,Brazil,S,tourist_van,digital_wallet,0,109
2024-09-06,Brazil,S,train_express,cash,0,124
2024-09-06,Brazil,S,train_express,card,0,127
2024-09-06,Brazil,S,train_express,digital_wallet,0,134
2024-09-07,Brazil,S,luxury_bus,cash,0,406
2024-09-07,Brazil,S,luxury_bus,card,0,438
2024-09-07,Brazil,S,luxury_bus,digital_wallet,0,400
2024-09-07,Brazil,S,tourist_van,cash,0,138
2024-09-07,Brazil,S,tourist_van,card,0,142
2024-09-07,Brazil,S,tourist_van,digital_wallet,0,135
2024-09-07,Brazil,S,train_express,cash,0,101
